RESP_FINAL;filename;A1R;A2R;L*(D65);a*(D65);b*(D65);C*(D65);h(D65);Image_SkinCluster;DE2000_centroid_1;DE76_centroid_1;DE2000_centroid_2;DE76_centroid_2;DE2000_centroid_3;DE76_centroid_3;DE2000_centroid_4;DE76_centroid_4;DE2000_centroid_5;DE76_centroid_5;DE2000_centroid_6;DE76_centroid_6;closest_centroid_DE2000;closest_centroid_Euclidean;two_closest_clusters_DE2000;two_close_deltaE_DE2000;single_cluster;eval_cluster
1049;104903_81.jpg;2;2;58.6316666666667;13.9316666666667;18.37;23.0583333333333;52.83;4;7.50488049335641;9.42147399413819;3.41418207455077;4.65409914901787;3.89933182273682;4.30370447663664;6.36189372034073;8.22865150286216;12.9299444138225;13.1343254701395;20.8173577490116;21.5702875631169;2;3;[2. 3];VRAI;FAUX;2
2122;212203_81.jpg;4;4;58.6333333333333;14.16;18.4716666666667;23.2833333333333;52.5516666666667;1;7.57491232304516;9.55504825849782;3.41067400139021;4.75299700773687;4.04405473709328;4.51445610111438;6.41087644291069;8.37037119182232;12.9493252158377;13.1670655002885;20.8359548034203;21.6288953460155;2;3;[];FAUX;FAUX;2
2185;218503_81.jpg;5;5;58.6616666666667;14.255;15.185;20.96;46.8766666666667;2;7.87398126311155;9.12326619753644;2.40761410750692;2.80866269087463;5.5929875842919;5.96205105461013;6.04482519505406;6.93112204320324;13.3014380833054;13.6189739987188;20.7719740176806;21.1474628764566;2;2;[];FAUX;VRAI;2
2024;202403_81.jpg;1;1;58.6633333333333;11.7933333333333;18.74;22.1516666666667;57.78;3;7.02831836814897;8.77804584682085;4.45431366426421;5.28726037019384;2.00974424537762;2.16099257029932;6.53042369248751;8.05203424952698;12.8836327281405;13.0625095427929;20.8663884730664;21.4922138356093;3;3;[];FAUX;VRAI;3
4133;413303_81.jpg;3;4;58.6733333333333;15.4983333333333;22.6716666666667;27.47;55.6283333333333;1;8.2400223502481;12.1081439535546;5.21577434284813;8.69404489674781;4.23963359705792;6.86726170560969;7.72768334745194;11.8742515553613;13.1452625841879;14.0996790743619;21.3011590582176;23.2404213243507;3;3;[];FAUX;FAUX;3
1088;108803_81.jpg;3;3;58.705;13.2933333333333;18.0516666666667;22.42;53.6333333333333;2;7.25629836946416;8.99641070402831;3.40356081446364;4.3666202287607;3.49718006665505;3.73830249652907;6.29772494725812;7.89949822597755;12.957762455384;13.1465612318288;20.8536963574001;21.4893122013919;2;3;[2. 3];VRAI;FAUX;2
4225;422503_81.jpg;3;3;58.7066666666667;14.7783333333333;17.4016666666667;22.8583333333333;49.6533333333333;3;7.7726470021975;9.53333886946225;2.86587528252561;4.00262622120361;4.93011272162377;5.33754781399348;6.37857490504742;8.07104598756155;13.1585179207066;13.3893272173524;20.9019247484109;21.5785584164775;2;2;[];FAUX;VRAI;2
1098;109803_81.jpg;3;3;58.715;11.7216666666667;19.6633333333333;22.895;59.1883333333333;3;7.09778189285137;9.09448031622599;4.93830650668763;6.03778979060678;1.71166373178434;2.16348612711573;6.89399147170959;8.72907243385891;12.9612195231216;13.1659677029664;21.0198231949554;21.7857439370082;3;3;[];FAUX;VRAI;3
4246;424603_81.jpg;3;4;58.7266666666667;14.015;18.06;22.8616666666667;52.1933333333333;1;7.45652910052192;9.29060292864665;3.19537366321296;4.35420518324272;4.07061087332327;4.43080911848439;6.37833405355854;8.14141691872149;13.0375413238884;13.2462284988764;20.9053565011315;21.6049902285971;2;2;[];FAUX;FAUX;2
2083;208303_81.jpg;2;3;58.765;13.555;18.5366666666667;22.965;53.825;1;7.28980000641653;9.1981118231467;3.51511402049158;4.71145353839391;3.52520498736633;3.89513728184828;6.47634619469167;8.31224364684075;13.0152243571947;13.2226167774932;20.9590363308673;21.6876676426438;2;3;[2. 3];VRAI;FAUX;2
3011;301103_81.jpg;1;1;58.765;16.04;13.46;21.0433333333333;40.3833333333333;2;9.03604667228304;10.2560628410711;3.23316812208573;3.67482312499527;7.7774269586084;8.42825159804808;6.9014692883261;7.74480632424079;14.1022344416969;14.5961647359846;21.1544924747082;21.5324458666451;2;2;[];FAUX;VRAI;2
2071;207103_81.jpg;2;2;58.7666666666667;12.05;16.615;20.5383333333333;54.055;1;6.89471932734531;8.21441027165742;3.27332155757086;3.66380077393833;3.14483028196459;3.37258102612492;6.01406666272897;6.9289467293217;13.0213964707045;13.2921030231404;20.814585329251;21.181728827249;3;3;[3. 2];VRAI;FAUX;3
2081;208103_81.jpg;3;3;58.785;14.2566666666667;14.4283333333333;20.2883333333333;45.355;2;7.9330206644009;9.07873186200706;2.31416960350312;2.63245238429028;5.99852119563126;6.46622550041539;6.15903762156617;6.87836503506142;13.5358899802862;13.939408364617;20.914157228138;21.2196663236934;2;2;[];FAUX;VRAI;2
1001;100103_81.jpg;1;1;58.805;14.5766666666667;16.6983333333333;22.1666666666667;48.9083333333333;2;7.68137406413281;9.23169389777532;2.57083213830638;3.41558275489785;5.07632342468126;5.40013631515189;6.32889681276364;7.72706319086078;13.2837045652111;13.5243449214945;20.9714413251692;21.5198940259679;2;2;[];FAUX;VRAI;2
4098;409803_81.jpg;3;3;58.815;13.53;17.895;22.435;52.9166666666667;3;7.23482527417598;8.95556530878983;3.18651722250247;4.16039060666183;3.74009238601991;3.99520337404743;6.36525155841103;7.95776036331831;13.0811851828284;13.2836045559931;20.9706229399915;21.5907422290203;2;3;[];FAUX;FAUX;3
3111;311103_81.jpg;2;3;58.825;14.4133333333333;18.2616666666667;23.2683333333333;51.6983333333333;3;7.50905361129582;9.45620813128719;3.15298322589381;4.50628881552092;4.30215394907109;4.77497353104938;6.54889051745818;8.47462912987282;13.1587153264907;13.3979005403417;21.0439875250725;21.8049857958118;2;2;[];FAUX;FAUX;2
3081;308103_81.jpg;2;3;58.8416666666667;12.03;20.575;23.835;59.67;4;7.17125357879622;9.50865190818925;5.19614346672956;6.68939168468338;1.85794044261437;2.81769902185769;7.25936348513642;9.51361801723076;13.1089208476622;13.3947276111826;21.2463496412681;22.1979021781589;3;3;[];FAUX;VRAI;3
2055;205503_81.jpg;2;2;58.865;12.2516666666667;18.1466666666667;21.915;55.9166666666667;3;6.87961217180186;8.51886566522927;3.81184353137642;4.56320854467798;2.58389285468301;2.70156230520211;6.45951102981886;7.87217074397032;13.0610774096607;13.2597463106284;21.0234471362919;21.5738933023741;3;3;[];FAUX;FAUX;3
2107;210703_81.jpg;3;3;58.8683333333333;11.6716666666667;15.5183333333333;19.46;52.9616666666667;3;6.77661633117442;7.94513320635133;3.02136632061363;3.32801367184692;3.46834513165056;4.0163260574809;5.91569401241321;6.53984773013358;13.183512061637;13.6005297078214;20.8739464179979;21.1277023912524;2;2;[2. 3];VRAI;FAUX;3
4140;414003_81.jpg;4;4;58.9283333333333;11.6866666666667;17.3466666666667;20.9433333333333;56.0216666666667;3;6.68589208077716;8.0948682303461;3.71290031614873;4.17396593980673;2.46545501235994;2.59466600291187;6.34547463634039;7.40497299117289;13.1332300600535;13.3788125407302;21.0391400266139;21.4463071801806;3;3;[];FAUX;FAUX;3
2069;206903_81.jpg;2;2;58.93;16.0816666666667;14.8533333333333;21.9016666666667;42.7566666666667;2;8.58305405362825;9.96553630713816;2.78380960830956;3.41183927262441;7.06479647718054;7.61141339626807;6.87641786379167;8.04269527100351;13.9540411982148;14.3399109907357;21.2754351603899;21.7498662192565;2;2;[];FAUX;VRAI;2
2164;216403_81.jpg;5;5;58.9816666666667;12.315;19.7033333333333;23.2383333333333;58.005;3;6.94626464243548;9.03604848494197;4.53161149171948;5.79168705032384;2.15865475472977;2.70225934276404;7.01834336320711;8.99687198728289;13.1841464053927;13.4260383418027;21.290178584278;22.0831226405043;3;3;[];FAUX;VRAI;3
2061;206103_81.jpg;4;2;58.9833333333333;11.6316666666667;17.28;20.8466666666667;55.9933333333333;1;6.62693123067464;8.01495979750089;3.68784209381332;4.12556023131674;2.45008170537111;2.59240182499207;6.37923523021167;7.41210365251023;13.1852326497726;13.4417476748954;21.0950328502151;21.4862703578096;3;3;[];FAUX;FAUX;3
2009;200903_81.jpg;1;1;59.03;13.8766666666667;15.71;20.965;48.545;2;7.35094943441399;8.61152586814774;2.15419518180986;2.57863228174248;5.01718241995379;5.31702088684172;6.28068789510671;7.25241645553015;13.496773010378;13.8067028810084;21.142947140997;21.5033255825956;2;2;[];FAUX;VRAI;2
3101;310103_81.jpg;3;3;59.0433333333333;14.6216666666667;16.66;22.1933333333333;48.7883333333333;4;7.52302097863669;9.05159915275871;2.37778460877687;3.22990926945153;5.11901578758668;5.44637621624589;6.52706347689404;7.91926431066815;13.5059135615551;13.7698237905291;21.2316584142583;21.7538796667527;2;2;[];FAUX;VRAI;2
2134;213403_81.jpg;4;4;59.05;12.12;17.47;21.2733333333333;55.16;1;6.66824352147708;8.12621067903115;3.45592893839409;3.99897486863821;2.75536301960653;2.8625338425947;6.44010118949404;7.61394772769028;13.2411854281681;13.4797811554936;21.1744863179468;21.6091693500699;3;3;[];FAUX;FAUX;3
4093;409303_81.jpg;3;3;59.065;12.1633333333333;20.1366666666667;23.5416666666667;58.9283333333333;3;6.92496751810084;9.13368749313344;4.80919353058217;6.18114988403363;1.96551893036004;2.70171190585196;7.24412892087673;9.34781867009031;13.2807507380701;13.5542950347441;21.4299422789008;22.2803182328161;3;3;[];FAUX;VRAI;3
2063;206303_81.jpg;2;2;59.0683333333333;11.7866666666667;17.8933333333333;21.44;56.7216666666667;1;6.60925420926149;8.12922454276339;3.84730178585594;4.43562002430325;2.28461394771722;2.3600476690101;6.59366488621159;7.83443414251044;13.2488341521748;13.4789672576697;21.2300106634167;21.6939198471215;3;3;[];FAUX;FAUX;3
4114;411403_81.jpg;3;3;59.0733333333333;11.7416666666667;17.1116666666667;20.7633333333333;55.6266666666667;1;6.56479970466705;7.92194946546198;3.4962479250782;3.90994671745452;2.62048546567075;2.7822083554855;6.40039083091232;7.40835451815494;13.2710943738214;13.5431760184481;21.17905098673;21.5493940363374;3;3;[];FAUX;FAUX;3
4122;412203_81.jpg;4;4;59.075;11.4733333333333;18.705;21.9566666666667;58.4766666666667;1;6.63985068888133;8.32264547952018;4.44597087074055;5.19040086227558;1.69331302179118;1.79203639595975;6.88503390993169;8.3212956389682;13.2684561987786;13.4872443853854;21.3188841762432;21.8714310104402;3;3;[];FAUX;VRAI;3
3127;312703_81.jpg;4;4;59.0766666666667;10.6983333333333;18.545;21.4133333333333;60.0233333333333;4;6.57705564531135;8.13247843867757;4.87956479563866;5.44803991256387;1.07096856470949;1.09623851824723;7.00133281304008;8.23109382497585;13.319680478655;13.5524390998652;21.3486159609396;21.8276332253917;3;3;[];FAUX;VRAI;3
4125;412503_81.jpg;4;4;59.0766666666667;14.4666666666667;18.5183333333333;23.52;51.9466666666667;3;7.32970515416187;9.35688828261476;3.11248118771428;4.59614965668729;4.24229775962589;4.78292013314043;6.80302346010039;8.82572707108787;13.3783649892405;13.6528003842923;21.3325349572139;22.1134376567733;2;2;[];FAUX;FAUX;2
3015;301503_81.jpg;1;1;59.105;15.845;14.12;21.23;41.7116666666667;2;8.53318795163256;9.76003329912352;2.71178718370784;3.14872196295577;7.27907339791387;7.84567078075546;6.98592654406319;7.93427060289728;14.1947178635277;14.6437717135989;21.4572462017377;21.8286795294631;2;2;[];FAUX;VRAI;2
3079;307903_81.jpg;2;2;59.125;12.0366666666667;22.1733333333333;25.2316666666667;61.48;4;7.29407920654737;10.2369956801571;5.94967068434285;8.06470792334656;2.05614523051384;3.92709568963573;8.04953595807511;10.9431171925046;13.4914865053777;14.0065061271142;21.7512495603146;23.0251807207288;3;3;[];FAUX;VRAI;3
3114;311403_81.jpg;2;3;59.13;12.5733333333333;18.71;22.5583333333333;56.0383333333333;4;6.76017416975804;8.57578049573979;3.81048820075732;4.80285794547834;2.63512054959225;2.87928424747849;6.80615700078321;8.47413974657277;13.3012770951768;13.526246502428;21.3533418074372;21.9832749556971;3;3;[];FAUX;FAUX;3
3096;309603_81.jpg;3;3;59.1416666666667;13.2733333333333;17.71;22.165;53.3283333333333;4;6.89371709809644;8.51558652641664;2.98648711929714;3.83698413108814;3.594414479096;3.79317113009975;6.57141819122395;8.03949089736962;13.3644754398847;13.5955733196099;21.3041962978242;21.8412792792811;2;3;[];FAUX;FAUX;3
3129;312903_81.jpg;4;4;59.145;14.74;17.2433333333333;22.6883333333333;49.4633333333333;2;7.43773079570382;9.12317759579656;2.49976835253424;3.59885205462952;4.95008312455183;5.3312884100479;6.69680494082401;8.30952682835258;13.5567220213157;13.8248268022103;21.3664493284898;21.9674464327964;2;2;[];FAUX;VRAI;2
1077;107703_81.jpg;2;2;59.155;12.0433333333333;19.335;22.805;57.9683333333333;4;6.71693618231151;8.64766603065692;4.4095206187566;5.47263749129349;2.00276227072726;2.35590628940211;7.06116613802909;8.83518313964748;13.335101096583;13.5718628460175;21.4461498580166;22.1318231161476;3;3;[];FAUX;VRAI;3
4053;405303_81.jpg;2;2;59.16;13.565;18.23;22.7316666666667;53.285;3;6.96893590669452;8.77087367369978;3.13697015770435;4.24129991865702;3.62540492295581;3.93313170387161;6.71619227525186;8.42489910918819;13.3813230907414;13.6192666836361;21.364908650573;22.0008028262607;2;3;[2. 3];VRAI;FAUX;3
2098;209803_81.jpg;1;3;59.185;14.7816666666667;14.9333333333333;21.0133333333333;45.3366666666667;2;7.76976351640196;8.9736691987664;2.0591161747556;2.44746240465961;6.09369972066765;6.50701459110773;6.62469413765249;7.56063967017489;13.89093223775;14.2675811622791;21.3915505611535;21.7317464911487;2;2;[];FAUX;VRAI;2
2124;212403_81.jpg;4;4;59.1883333333333;14.4133333333333;15.8766666666667;21.4566666666667;47.845;1;7.42990694049825;8.75384058570864;2.05664165473513;2.61264074581001;5.33569965512243;5.65150053820517;6.54002021525733;7.65503265832354;13.6933740696082;14.0022757078983;21.3581957380238;21.7581584315707;2;2;[];FAUX;VRAI;2
2152;215203_81.jpg;3;4;59.2066666666667;12.2683333333333;16.9683333333333;20.9516666666667;54.1316666666667;2;6.56716939337495;7.92166754330592;3.05178409489261;3.49628612482827;3.11692849820594;3.27334945685099;6.44993973103561;7.50886032186865;13.4057790463468;13.6827513071507;21.3126837773298;21.6840567391498;2;3;[2. 3];VRAI;FAUX;4
1099;109903_81.jpg;1;3;59.2116666666667;14.02;14.6066666666667;20.505;46.4783333333333;2;7.47364420254278;8.57357454948374;1.89239922700747;2.16365752578565;5.71775312191486;6.16175141948745;6.44179327707525;7.19017249831711;13.8371061904092;14.2619557058475;21.3506320901332;21.6139179054197;2;2;[];FAUX;VRAI;2
1096;109603_81.jpg;2;3;59.2316666666667;12.4683333333333;17.7883333333333;21.7266666666667;54.94;4;6.60228853105705;8.15226808931109;3.33472505037588;4.01811834071621;2.90012656630499;3.01739540000975;6.65005065843825;7.98737389050159;13.4030343061834;13.6425049630435;21.3924120975085;21.8712888280503;3;3;[3. 2];VRAI;FAUX;4
3109;310903_81.jpg;3;3;59.2466666666667;14.335;17.7216666666667;22.81;50.9883333333333;4;7.17193947378018;8.92687546432431;2.65851537970893;3.81901019753665;4.43774576069113;4.80169819496765;6.77254421853987;8.46313213624576;13.5577784783128;13.8216390328917;21.4664938443825;22.0868936752596;2;2;[];FAUX;FAUX;2
4249;424903_81.jpg;4;4;59.26;11.8966666666667;18.23;21.7783333333333;56.8383333333333;1;6.4886658441184;8.08764970666866;3.8678902712182;4.55642891357305;2.23619517157241;2.32336202756073;6.82766128428625;8.19567229972285;13.4180193702864;13.6564982497141;21.4616449607849;21.9574522909902;3;3;[];FAUX;FAUX;3
2109;210903_81.jpg;2;3;59.2766666666667;15.3466666666667;19.5566666666667;24.905;51.9516666666667;3;7.49779590635143;10.0491641443455;3.41945893732429;5.6224371939578;4.59796499529981;5.66411805432526;7.29689914339408;9.9414117039114;13.6226489038794;14.0595293899428;21.6626614830745;22.7218705215922;2;2;[];FAUX;FAUX;2
2096;209603_81.jpg;3;3;59.315;12.8516666666667;15.5433333333333;20.175;50.4583333333333;2;6.75756865031712;7.90204860920396;2.12101287353523;2.39455748637521;4.32912213532257;4.68069142565735;6.34978661515311;7.14679687381386;13.6516689984308;14.0345254838044;21.3884707705726;21.649781497486;2;2;[];FAUX;VRAI;2
3067;306703_81.jpg;2;2;59.3316666666667;15.315;16.01;22.22;46.115;2;7.70909888795464;9.16069836008392;2.14038348195075;2.94998210917362;5.94323624920145;6.35941515480088;6.89939375567518;8.23263391091279;13.9528937965086;14.2850712672745;21.5982142049744;22.0773593177365;2;2;[];FAUX;VRAI;2
2169;216903_81.jpg;4;5;59.335;16.6566666666667;16.865;23.7066666666667;45.3583333333333;2;8.20200517036649;10.1103014022552;2.733193209832;4.24164603793281;6.53182919278879;7.27216802458372;7.3409956379459;9.27141095578829;14.1049439416767;14.5166408342671;21.7554349779549;22.503633657207;2;2;[];FAUX;VRAI;2
3169;316903_81.jpg;4;3;59.335;11.49;19.3916666666667;22.5416666666667;59.3483333333333;3;6.52062240977329;8.38531222502245;4.69888253740838;5.64449239918387;1.52209176119416;1.82792079818696;7.30101187714019;8.97022822699871;13.5215178635565;13.7732927960036;21.6661893333489;22.2981731937345;3;3;[];FAUX;VRAI;3
4107;410703_81.jpg;3;3;59.345;13.915;19.76;24.1783333333333;54.8066666666667;3;6.99700658226528;9.35986378106006;3.75580952727414;5.5404196591955;3.44133686104569;4.27494444408345;7.2540859726976;9.61656123570167;13.5486827193569;13.8964329955568;21.6864469758398;22.6055756396514;3;3;[3. 2];VRAI;FAUX;3
4136;413603_81.jpg;;;59.355;10.895;16.8183333333333;20.0483333333333;57.035;1;6.18551188059228;7.42098282649347;3.81113702846354;4.08816007242596;2.12270965627773;2.49837002419133;6.67531395600163;7.49766982320359;13.5520704996741;13.9107387574412;21.486974321598;21.7619833527288;3;3;[];FAUX;FAUX;3
2008;200803_81.jpg;1;1;59.3966666666667;13.3433333333333;16.5016666666667;21.2616666666667;51.1316666666667;3;6.76754190940092;8.09382841017359;2.24142488027277;2.74809479458042;4.20829540008679;4.42088509237686;6.58104589037074;7.69206680071531;13.6766798458234;13.975957629682;21.5258405044175;21.8950380604069;2;2;[];FAUX;FAUX;2
4103;410303_81.jpg;3;3;59.4;12.2566666666667;19.7833333333333;23.28;58.1983333333333;3;6.60810916840041;8.70915929097381;4.44841120354252;5.72047977785857;2.09910004136921;2.67141452334817;7.36263630513335;9.34106465499992;13.5641745790528;13.8496349731279;21.7475052946837;22.5024181416625;3;3;[];FAUX;VRAI;3
2095;209503_81.jpg;3;3;59.44;15.815;16.8633333333333;23.1333333333333;46.8833333333333;1;7.73584247753725;9.47296870633019;2.36002374795053;3.64505182100032;5.92610809999257;6.47704429333147;7.16194169491611;8.8809066416542;14.0303230772896;14.3830317658614;21.7721352691091;22.4032847913971;2;2;[];FAUX;VRAI;2
2172;217203_81.jpg;2;2;59.465;14.645;16.0933333333333;21.8016666666667;47.6683333333333;2;7.2950721328069;8.66272634785248;1.90652243665472;2.58752670410267;5.40947516085086;5.7400517806414;6.83219918863757;8.05877747828072;13.944497655248;14.2700278361482;21.677778872539;22.0929391686826;2;2;[];FAUX;VRAI;2
3173;317303_81.jpg;2;5;59.4883333333333;12.18;20.1033333333333;23.52;58.7966666666667;4;6.5787754377833;8.77642375281007;4.6375914325935;6.00271443228441;2.00039352678234;2.71985549044226;7.5410707926587;9.61838936043291;13.658023253578;13.9706984037624;21.8773522554536;22.6746939829895;3;3;[];FAUX;VRAI;3
4179;417903_81.jpg;1;1;59.4916666666667;12.4433333333333;18.0333333333333;21.9116666666667;55.37;3;6.3901940110941;7.9834866025649;3.35617873944894;4.09821404191305;2.79106606539768;2.92035243306922;6.92060469352731;8.33239011328682;13.6299654268281;13.8913039344764;21.6893746685233;22.1733141035194;3;3;[];FAUX;FAUX;2
2035;203503_81.jpg;1;1;59.4966666666667;11.2916666666667;17.5783333333333;20.9133333333333;57.4833333333333;3;6.15033480572139;7.52708332180089;3.83120702777366;4.24939015232382;2.03749036415843;2.15825160720432;6.91838220414356;7.99344001874871;13.6485950324373;13.9481462328631;21.6805299682688;22.0364822510309;3;3;[];FAUX;FAUX;3
2014;201403_81.jpg;1;1;59.4983333333333;13.3383333333333;17.2133333333333;21.7816666666667;52.205;1;6.64039675004648;8.11793385043263;2.51161382256899;3.22208783244654;3.87375083829886;4.0620951080282;6.7731567182834;8.09450327897477;13.7144274904205;13.9925688611253;21.6642266214002;22.1054348520901;2;2;[];FAUX;FAUX;2
1067;106703_81.jpg;2;2;59.5216666666667;15.0833333333333;16.7933333333333;22.59;48.1366666666667;2;7.35458505942374;8.94512110967015;2.11741320056295;3.17724592480133;5.41637800303734;5.82322862909114;7.02893374824206;8.55969966373431;13.9834264355551;14.3054485540766;21.7874802008712;22.3220785695837;2;2;[];FAUX;VRAI;2
1116;111603_81.jpg;2;3;59.5283333333333;14.8866666666667;21.0866666666667;25.8133333333333;54.785;3;7.26076741902741;10.3462565694071;4.17532373352103;6.84304939336258;3.94171952555955;5.58917033199024;7.8010332931646;10.9524316173776;13.7973443358843;14.4056224556016;22.0265838185161;23.3312628248023;3;3;[3. 2];VRAI;FAUX;3
3019;301903_81.jpg;1;1;59.5483333333333;14.6416666666667;13.4266666666667;19.8716666666667;42.5333333333333;2;7.83471790257847;8.8313522935807;2.07214064157253;2.35125143983652;6.83983640570729;7.45909400217837;6.98322874299004;7.6471378087927;14.458608865997;15.0293152427736;21.8093323269461;22.0121326393726;2;2;[];FAUX;VRAI;2
2012;201203_81.jpg;1;1;59.555;14.0833333333333;15.7116666666667;21.105;48.0916666666667;1;7.03985585647553;8.26307280751066;1.71010758312239;2.14768221319843;5.18212845222961;5.49119952489638;6.76060083109959;7.78817301354361;13.9866599608555;14.342588291131;21.7244860225546;22.0496282407562;2;2;[];FAUX;VRAI;2
3003;300303_81.jpg;1;1;59.5616666666667;14.225;14.91;20.6516666666667;46.6433333333333;2;7.24675465738028;8.35515775501043;1.61063774445165;1.89221064131642;5.71081690913721;6.11135236897512;6.78053985892612;7.64355465590309;14.125206211953;14.5450035330961;21.7425679119693;22.0084406787739;2;2;[];FAUX;VRAI;2
4191;419103_81.jpg;2;2;59.585;15.5433333333333;19.2616666666667;24.7683333333333;51.0733333333333;3;7.34829901583154;9.82609988189051;3.13103679912324;5.31800766787296;4.84408631202079;5.85348946261022;7.5022651509298;10.0528058548624;13.9294364240623;14.3848985243399;21.9862092522502;22.9749292103854;2;2;[];FAUX;FAUX;2
3102;310203_81.jpg;2;3;59.5866666666667;10.2116666666667;18.8733333333333;21.4716666666667;61.5883333333333;4;6.21467733558421;7.75369535554928;5.23901624741741;5.78528521336675;0.627218664450752;0.666301983588028;7.62778114244616;8.87387692424606;13.8396069823856;14.1251545714257;21.9681575643139;22.4105680055936;3;3;[];FAUX;VRAI;3
4029;402903_81.jpg;1;1;59.5916666666667;13.2416666666667;15.28;20.2216666666667;49.13;1;6.72674509510224;7.82092527916116;1.69599465835164;1.93781807424972;4.78216904131618;5.15396664931218;6.61670813380955;7.42642616307168;13.9657198097778;14.3839912943368;21.7024871043897;21.9386053694294;2;2;[];FAUX;VRAI;2
3120;312003_81.jpg;3;3;59.5983333333333;16.3666666666667;15.4166666666667;22.505;43.3833333333333;2;8.15958958249987;9.63314720120064;2.43572162900606;3.30148830075165;6.99273527436398;7.57672257641786;7.45253597536572;8.84977165430462;14.4836413898731;14.9122519537907;22.0116550297372;22.5087832856421;2;2;[];FAUX;VRAI;2
4077;407703_81.jpg;2;2;59.6066666666667;14.1716666666667;18.525;23.335;52.5383333333333;1;6.82208910685639;8.78723916951293;2.89686653958447;4.32167084457955;4.02484888979988;4.50914318049696;7.18346619118071;9.11817994753095;13.8200782589821;14.1321019510742;21.8859257132288;22.5790523617701;2;2;[];FAUX;FAUX;2
4126;412603_81.jpg;4;4;59.6133333333333;11.3666666666667;17.5116666666667;21.0683333333333;57.3083333333333;3;6.05603723707806;7.41580687900289;3.70257892941472;4.1099503241118;2.1479137894109;2.27729920446714;6.98424801516598;8.05907097623542;13.7509734491776;14.0640792446573;21.7979800487151;22.1401466044529;3;3;[];FAUX;FAUX;3
4104;410403_81.jpg;3;3;59.6616666666667;10.8016666666667;18.09;21.0866666666667;59.1716666666667;1;6.017621829946;7.44295453581588;4.38471425769718;4.8345670839165;1.42764388270119;1.50992457501102;7.28404090229261;8.4206832000471;13.8234997801682;14.1290164397794;21.9241729340413;22.2963608141678;3;3;[];FAUX;VRAI;3
3073;307303_81.jpg;1;2;59.6683333333333;13.79;15.1816666666667;20.5083333333333;47.7283333333333;2;6.91825195342924;8.02036816832965;1.51495891271957;1.78222862980284;5.25001586266531;5.61701630959197;6.77429129555463;7.64062642865244;14.113815884958;14.5297271902201;21.8205778548959;22.0720405088026;2;2;[];FAUX;VRAI;2
4044;404403_81.jpg;2;2;59.6933333333333;13.1883333333333;14.7916666666667;19.905;48.4416666666667;1;6.71419488341309;7.73808008057123;1.52759645160639;1.74153667776479;5.0252515844235;5.49245087976821;6.67533167967456;7.39514593049612;14.1125605685181;14.5955364181428;21.8053983438749;21.9978252713005;2;2;[];FAUX;VRAI;2
4099;409903_81.jpg;3;3;59.705;13.6783333333333;20.8883333333333;24.9766666666667;56.8233333333333;1;6.79406424489814;9.56040256590808;4.34398676613279;6.49994593994613;3.09579786018266;4.42289843378248;7.84044401089178;10.578737978711;13.8834470742404;14.3701042871032;22.1695847530558;23.2553369621303;3;3;[];FAUX;FAUX;3
4109;410903_81.jpg;3;3;59.765;11.95;17.4683333333333;21.26;55.5;3;6.02942756973673;7.41615766043606;3.23412945274255;3.7104125257323;2.66636404145893;2.78358781271781;7.03552752966327;8.19985738358363;13.8796036635498;14.1951139872532;21.9450177178949;22.3016350920236;3;3;[];FAUX;FAUX;3
2121;212103_81.jpg;4;4;59.7783333333333;11.8666666666667;17.1183333333333;20.835;55.1933333333333;1;5.99141521101666;7.29561854814243;3.10084621527105;3.48377429425807;2.76978140889773;2.93252166800748;6.97431663275363;8.03369881602907;13.9016366530665;14.2399268490631;21.9372107775482;22.2500453183059;3;3;[3. 2];VRAI;FAUX;3
4094;409403_81.jpg;3;3;59.7816666666667;11.7466666666667;18.58;22.0116666666667;57.5816666666667;1;6.06331665025627;7.70911455500708;3.95776436656984;4.69857572982376;2.04606196960128;2.16957305067662;7.35503359658677;8.81042453889457;13.8886976674719;14.1797947994869;22.0539388114536;22.5374395297149;3;3;[];FAUX;FAUX;3
4069;406903_81.jpg;2;2;59.7933333333333;11.065;20.67;23.4566666666667;61.8533333333333;1;6.40299676258851;8.60518077155333;5.52679599726152;6.79402208644564;1.30653502030915;2.23162932505478;8.16301495855259;10.187206164815;14.0357578380258;14.394786189605;22.3255780406167;23.1012518299574;3;3;[];FAUX;VRAI;3
2028;202803_81.jpg;1;1;59.82;12.32;19.6933333333333;23.2466666666667;57.9616666666667;1;6.26580390591038;8.34102378475075;4.23400780504108;5.49179792458212;2.233685815902;2.77516566072089;7.64420378422783;9.59318739754647;13.9339793101809;14.2603697162607;22.1835190303565;22.8838351486614;3;3;[];FAUX;VRAI;3
4086;408603_81.jpg;3;3;59.8383333333333;11.4016666666667;18.6333333333333;21.855;58.515;1;5.98172837608104;7.59684473975873;4.1952277316974;4.87743614343985;1.75626992008322;1.85749383130425;7.46523307066511;8.87303311538207;13.9526303736193;14.2524705460726;22.1316192897223;22.5942053780757;3;3;[];FAUX;VRAI;3
3027;302703_81.jpg;1;1;59.8533333333333;14.8366666666667;15.795;21.695;46.7883333333333;2;7.15646830742356;8.44742054646795;1.59239998861803;2.23223667104444;5.7245753029482;6.08981777687605;7.18236269710914;8.37477246788765;14.3498663455807;14.7321591726701;22.1078906895898;22.4722617291233;2;2;[];FAUX;VRAI;2
